geometry,rt60,snr_db,diffuse,true_az_deg,true_el_deg,est_az_deg,est_el_deg,az_error_deg,el_error_deg,total_error_deg,seed
CROSS,0.8,10.0,False,100.0,30.0,260.0,30.0,160.0,0.0,117.0501,0
CROSS,0.8,10.0,False,100.0,30.0,260.0,30.0,160.0,0.0,117.0501,1
CROSS,0.8,10.0,False,110.0,30.0,105.0,20.0,5.0,10.0,10.9748,0
CROSS,0.8,10.0,False,110.0,30.0,105.0,20.0,5.0,10.0,10.9748,1
CROSS,0.8,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,0
CROSS,0.8,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,1
CROSS,0.8,10.0,False,130.0,30.0,240.0,20.0,110.0,10.0,96.1611,0
CROSS,0.8,10.0,False,130.0,30.0,240.0,20.0,110.0,10.0,96.1611,1
CROSS,0.8,10.0,False,140.0,30.0,225.0,30.0,85.0,0.0,71.617,0
CROSS,0.8,10.0,False,140.0,30.0,225.0,30.0,85.0,0.0,71.617,1
CROSS,0.8,10.0,False,150.0,30.0,145.0,30.0,5.0,0.0,4.3298,0
CROSS,0.8,10.0,False,150.0,30.0,215.0,30.0,65.0,0.0,55.4612,1
CROSS,0.8,10.0,False,160.0,30.0,210.0,30.0,50.0,0.0,42.938,0
CROSS,0.8,10.0,False,160.0,30.0,210.0,30.0,50.0,0.0,42.938,1
CROSS,0.8,10.0,False,170.0,30.0,200.0,30.0,30.0,0.0,25.9051,0
CROSS,0.8,10.0,False,170.0,30.0,205.0,30.0,35.0,0.0,30.1898,1
CROSS,0.8,10.0,False,180.0,30.0,220.0,20.0,40.0,10.0,37.3999,0
CROSS,0.8,10.0,False,180.0,30.0,135.0,20.0,45.0,10.0,41.716,1
CROSS,0.8,10.0,False,190.0,30.0,200.0,30.0,10.0,0.0,8.6575,0
CROSS,0.8,10.0,False,190.0,30.0,205.0,30.0,15.0,0.0,12.9811,1
CROSS,0.8,10.0,False,200.0,30.0,210.0,30.0,10.0,0.0,8.6575,0
CROSS,0.8,10.0,False,200.0,30.0,210.0,30.0,10.0,0.0,8.6575,1
CROSS,0.8,10.0,False,210.0,30.0,215.0,30.0,5.0,0.0,4.3298,0
CROSS,0.8,10.0,False,210.0,30.0,215.0,30.0,5.0,0.0,4.3298,1
CROSS,0.8,10.0,False,220.0,30.0,225.0,30.0,5.0,0.0,4.3298,0
CROSS,0.8,10.0,False,220.0,30.0,225.0,30.0,5.0,0.0,4.3298,1
CROSS,0.8,10.0,False,230.0,30.0,240.0,20.0,10.0,10.0,13.4817,0
CROSS,0.8,10.0,False,230.0,30.0,240.0,20.0,10.0,10.0,13.4817,1
CROSS,0.8,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,0
CROSS,0.8,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,1
CROSS,0.8,10.0,False,250.0,30.0,105.0,20.0,145.0,10.0,119.7102,0
CROSS,0.8,10.0,False,250.0,30.0,105.0,20.0,145.0,10.0,119.7102,1
CROSS,0.8,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,0
CROSS,0.8,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,1
CROSS,0.8,10.0,False,270.0,30.0,90.0,20.0,180.0,10.0,130.0,0
CROSS,0.8,10.0,False,270.0,30.0,90.0,20.0,180.0,10.0,130.0,1
CROSS,0.8,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,0
CROSS,0.8,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,1
CROSS,0.8,10.0,False,290.0,30.0,75.0,20.0,145.0,10.0,119.7102,0
CROSS,0.8,10.0,False,290.0,30.0,75.0,20.0,145.0,10.0,119.7102,1
CROSS,0.8,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,0
CROSS,0.8,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,1
CROSS,0.8,10.0,False,310.0,30.0,300.0,20.0,10.0,10.0,13.4817,0
CROSS,0.8,10.0,False,310.0,30.0,300.0,20.0,10.0,10.0,13.4817,1
CROSS,0.8,10.0,False,320.0,30.0,45.0,30.0,85.0,0.0,71.617,0
CROSS,0.8,10.0,False,320.0,30.0,310.0,20.0,10.0,10.0,13.4817,1
CROSS,0.8,10.0,False,330.0,30.0,325.0,30.0,5.0,0.0,4.3298,0
CROSS,0.8,10.0,False,330.0,30.0,35.0,30.0,65.0,0.0,55.4612,1
CROSS,0.8,10.0,False,340.0,30.0,30.0,30.0,50.0,0.0,42.938,0
CROSS,0.8,10.0,False,340.0,30.0,30.0,30.0,50.0,0.0,42.938,1
CROSS,0.8,10.0,False,350.0,30.0,20.0,30.0,30.0,0.0,25.9051,0
CROSS,0.8,10.0,False,350.0,30.0,25.0,30.0,35.0,0.0,30.1898,1
CROSS,1.0,10.0,False,0.0,30.0,60.0,10.0,60.0,20.0,59.1189,0
CROSS,1.0,10.0,False,0.0,30.0,60.0,10.0,60.0,20.0,59.1189,1
CROSS,1.0,10.0,False,10.0,30.0,25.0,30.0,15.0,0.0,12.9811,0
CROSS,1.0,10.0,False,10.0,30.0,325.0,20.0,45.0,10.0,41.716,1
CROSS,1.0,10.0,False,20.0,30.0,30.0,30.0,10.0,0.0,8.6575,0
CROSS,1.0,10.0,False,20.0,30.0,320.0,20.0,60.0,10.0,54.6964,1
CROSS,1.0,10.0,False,30.0,30.0,320.0,30.0,70.0,0.0,59.568,0
CROSS,1.0,10.0,False,30.0,30.0,320.0,30.0,70.0,0.0,59.568,1
CROSS,1.0,10.0,False,40.0,30.0,310.0,20.0,90.0,10.0,80.1534,0
CROSS,1.0,10.0,False,40.0,30.0,55.0,20.0,15.0,10.0,16.8478,1
CROSS,1.0,10.0,False,50.0,30.0,300.0,20.0,110.0,10.0,96.1611,0
CROSS,1.0,10.0,False,50.0,30.0,300.0,20.0,110.0,10.0,96.1611,1
CROSS,1.0,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CROSS,1.0,10.0,False,70.0,30.0,285.0,20.0,145.0,10.0,119.7102,0
CROSS,1.0,10.0,False,70.0,30.0,75.0,20.0,5.0,10.0,10.9748,1
CROSS,1.0,10.0,False,80.0,30.0,280.0,30.0,160.0,0.0,117.0501,0
CROSS,1.0,10.0,False,80.0,30.0,85.0,20.0,5.0,10.0,10.9748,1
CROSS,1.0,10.0,False,90.0,30.0,270.0,10.0,180.0,20.0,140.0,0
CROSS,1.0,10.0,False,90.0,30.0,270.0,10.0,180.0,20.0,140.0,1
CROSS,1.0,10.0,False,100.0,30.0,260.0,30.0,160.0,0.0,117.0501,0
CROSS,1.0,10.0,False,100.0,30.0,95.0,20.0,5.0,10.0,10.9748,1
CROSS,1.0,10.0,False,110.0,30.0,255.0,20.0,145.0,10.0,119.7102,0
CROSS,1.0,10.0,False,110.0,30.0,105.0,20.0,5.0,10.0,10.9748,1
CROSS,1.0,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,0
CROSS,1.0,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,1
CROSS,1.0,10.0,False,130.0,30.0,240.0,20.0,110.0,10.0,96.1611,0
CROSS,1.0,10.0,False,130.0,30.0,240.0,20.0,110.0,10.0,96.1611,1
CROSS,1.0,10.0,False,140.0,30.0,130.0,20.0,10.0,10.0,13.4817,0
CROSS,1.0,10.0,False,140.0,30.0,130.0,20.0,10.0,10.0,13.4817,1
CROSS,1.0,10.0,False,150.0,30.0,215.0,30.0,65.0,0.0,55.4612,0
CROSS,1.0,10.0,False,150.0,30.0,220.0,30.0,70.0,0.0,59.568,1
CROSS,1.0,10.0,False,160.0,30.0,210.0,30.0,50.0,0.0,42.938,0
CROSS,1.0,10.0,False,160.0,30.0,210.0,30.0,50.0,0.0,42.938,1
CROSS,1.0,10.0,False,170.0,30.0,205.0,30.0,35.0,0.0,30.1898,0
CROSS,1.0,10.0,False,170.0,30.0,205.0,30.0,35.0,0.0,30.1898,1
CROSS,1.0,10.0,False,180.0,30.0,240.0,10.0,60.0,20.0,59.1189,0
CROSS,1.0,10.0,False,180.0,30.0,240.0,10.0,60.0,20.0,59.1189,1
CROSS,1.0,10.0,False,190.0,30.0,205.0,30.0,15.0,0.0,12.9811,0
CROSS,1.0,10.0,False,190.0,30.0,205.0,30.0,15.0,0.0,12.9811,1
CROSS,1.0,10.0,False,200.0,30.0,210.0,30.0,10.0,0.0,8.6575,0
CROSS,1.0,10.0,False,200.0,30.0,220.0,20.0,20.0,10.0,20.6536,1
CROSS,1.0,10.0,False,210.0,30.0,215.0,30.0,5.0,0.0,4.3298,0
CROSS,1.0,10.0,False,210.0,30.0,220.0,30.0,10.0,0.0,8.6575,1
CROSS,1.0,10.0,False,220.0,30.0,130.0,20.0,90.0,10.0,80.1534,0
CROSS,1.0,10.0,False,220.0,30.0,130.0,20.0,90.0,10.0,80.1534,1
CROSS,1.0,10.0,False,230.0,30.0,240.0,20.0,10.0,10.0,13.4817,0
CROSS,1.0,10.0,False,230.0,30.0,240.0,20.0,10.0,10.0,13.4817,1
CROSS,1.0,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,1
CROSS,1.0,10.0,False,250.0,30.0,105.0,20.0,145.0,10.0,119.7102,0
CROSS,1.0,10.0,False,250.0,30.0,105.0,20.0,145.0,10.0,119.7102,1
CROSS,1.0,10.0,False,260.0,30.0,260.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,10.0,False,260.0,30.0,95.0,20.0,165.0,10.0,127.9561,1
CROSS,1.0,10.0,False,270.0,30.0,270.0,10.0,0.0,20.0,20.0,0
CROSS,1.0,10.0,False,270.0,30.0,270.0,10.0,0.0,20.0,20.0,1
CROSS,1.0,10.0,False,280.0,30.0,280.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,10.0,False,280.0,30.0,275.0,20.0,5.0,10.0,10.9748,1
CROSS,1.0,10.0,False,290.0,30.0,285.0,20.0,5.0,10.0,10.9748,0
CROSS,1.0,10.0,False,290.0,30.0,75.0,20.0,145.0,10.0,119.7102,1
CROSS,1.0,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,0
CROSS,1.0,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,1
CROSS,1.0,10.0,False,310.0,30.0,300.0,20.0,10.0,10.0,13.4817,0
CROSS,1.0,10.0,False,310.0,30.0,300.0,20.0,10.0,10.0,13.4817,1
CROSS,1.0,10.0,False,320.0,30.0,310.0,20.0,10.0,10.0,13.4817,0
CROSS,1.0,10.0,False,320.0,30.0,310.0,20.0,10.0,10.0,13.4817,1
CROSS,1.0,10.0,False,330.0,30.0,320.0,30.0,10.0,0.0,8.6575,0
CROSS,1.0,10.0,False,330.0,30.0,320.0,30.0,10.0,0.0,8.6575,1
CROSS,1.0,10.0,False,340.0,30.0,30.0,30.0,50.0,0.0,42.938,0
CROSS,1.0,10.0,False,340.0,30.0,320.0,20.0,20.0,10.0,20.6536,1
CROSS,1.0,10.0,False,350.0,30.0,25.0,30.0,35.0,0.0,30.1898,0
CROSS,1.0,10.0,False,350.0,30.0,25.0,30.0,35.0,0.0,30.1898,1
CROSS,1.5,10.0,False,0.0,30.0,70.0,10.0,70.0,20.0,67.7578,0
CROSS,1.5,10.0,False,0.0,30.0,70.0,10.0,70.0,20.0,67.7578,1
CROSS,1.5,10.0,False,10.0,30.0,320.0,20.0,50.0,10.0,46.0437,0
CROSS,1.5,10.0,False,10.0,30.0,45.0,20.0,35.0,10.0,33.1089,1
CROSS,1.5,10.0,False,20.0,30.0,320.0,20.0,60.0,10.0,54.6964,0
CROSS,1.5,10.0,False,20.0,30.0,320.0,20.0,60.0,10.0,54.6964,1
CROSS,1.5,10.0,False,30.0,30.0,320.0,30.0,70.0,0.0,59.568,0
CROSS,1.5,10.0,False,30.0,30.0,45.0,30.0,15.0,0.0,12.9811,1
CROSS,1.5,10.0,False,40.0,30.0,290.0,-10.0,110.0,40.0,112.2422,0
CROSS,1.5,10.0,False,40.0,30.0,285.0,-10.0,115.0,40.0,116.5681,1
CROSS,1.5,10.0,False,50.0,30.0,65.0,10.0,15.0,20.0,24.4072,0
CROSS,1.5,10.0,False,50.0,30.0,65.0,10.0,15.0,20.0,24.4072,1
CROSS,1.5,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CROSS,1.5,10.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CROSS,1.5,10.0,False,70.0,30.0,75.0,20.0,5.0,10.0,10.9748,0
CROSS,1.5,10.0,False,70.0,30.0,75.0,20.0,5.0,10.0,10.9748,1
CROSS,1.5,10.0,False,80.0,30.0,85.0,20.0,5.0,10.0,10.9748,0
CROSS,1.5,10.0,False,80.0,30.0,85.0,20.0,5.0,10.0,10.9748,1
CROSS,1.5,10.0,False,90.0,30.0,270.0,10.0,180.0,20.0,140.0,0
CROSS,1.5,10.0,False,90.0,30.0,270.0,10.0,180.0,20.0,140.0,1
CROSS,1.5,10.0,False,100.0,30.0,95.0,20.0,5.0,10.0,10.9748,0
CROSS,1.5,10.0,False,100.0,30.0,95.0,20.0,5.0,10.0,10.9748,1
CROSS,1.5,10.0,False,110.0,30.0,255.0,20.0,145.0,10.0,119.7102,0
CROSS,1.5,10.0,False,110.0,30.0,255.0,20.0,145.0,10.0,119.7102,1
CROSS,1.5,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,0
CROSS,1.5,10.0,False,120.0,30.0,240.0,30.0,120.0,0.0,97.1808,1
CROSS,1.5,10.0,False,130.0,30.0,245.0,10.0,115.0,20.0,105.8794,0
CROSS,1.5,10.0,False,130.0,30.0,245.0,10.0,115.0,20.0,105.8794,1
CROSS,1.5,10.0,False,140.0,30.0,250.0,-10.0,110.0,40.0,112.2422,0
CROSS,1.5,10.0,False,140.0,30.0,255.0,-10.0,115.0,40.0,116.5681,1
CROSS,1.5,10.0,False,150.0,30.0,220.0,30.0,70.0,0.0,59.568,0
CROSS,1.5,10.0,False,150.0,30.0,130.0,20.0,20.0,10.0,20.6536,1
CROSS,1.5,10.0,False,160.0,30.0,220.0,20.0,60.0,10.0,54.6964,0
CROSS,1.5,10.0,False,160.0,30.0,220.0,20.0,60.0,10.0,54.6964,1
CROSS,1.5,10.0,False,170.0,30.0,135.0,20.0,35.0,10.0,33.1089,0
CROSS,1.5,10.0,False,170.0,30.0,135.0,20.0,35.0,10.0,33.1089,1
CROSS,1.5,10.0,False,180.0,30.0,250.0,10.0,70.0,20.0,67.7578,0
CROSS,1.5,10.0,False,180.0,30.0,250.0,10.0,70.0,20.0,67.7578,1
CROSS,1.5,10.0,False,190.0,30.0,220.0,20.0,30.0,10.0,28.8626,0
CROSS,1.5,10.0,False,190.0,30.0,220.0,20.0,30.0,10.0,28.8626,1
CROSS,1.5,10.0,False,200.0,30.0,220.0,20.0,20.0,10.0,20.6536,0
CROSS,1.5,10.0,False,200.0,30.0,220.0,20.0,20.0,10.0,20.6536,1
CROSS,1.5,10.0,False,210.0,30.0,220.0,30.0,10.0,0.0,8.6575,0
CROSS,1.5,10.0,False,210.0,30.0,130.0,20.0,80.0,10.0,71.8006,1
CROSS,1.5,10.0,False,220.0,30.0,250.0,-10.0,30.0,40.0,49.3239,0
CROSS,1.5,10.0,False,220.0,30.0,255.0,-10.0,35.0,40.0,52.2799,1
CROSS,1.5,10.0,False,230.0,30.0,245.0,10.0,15.0,20.0,24.4072,0
CROSS,1.5,10.0,False,230.0,30.0,245.0,10.0,15.0,20.0,24.4072,1
CROSS,1.5,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,0
CROSS,1.5,10.0,False,240.0,30.0,240.0,30.0,0.0,0.0,0.0,1
CROSS,1.5,10.0,False,250.0,30.0,255.0,20.0,5.0,10.0,10.9748,0
CROSS,1.5,10.0,False,250.0,30.0,255.0,20.0,5.0,10.0,10.9748,1
CROSS,1.5,10.0,False,260.0,30.0,95.0,20.0,165.0,10.0,127.9561,0
CROSS,1.5,10.0,False,260.0,30.0,95.0,20.0,165.0,10.0,127.9561,1
CROSS,1.5,10.0,False,270.0,30.0,270.0,10.0,0.0,20.0,20.0,0
CROSS,1.5,10.0,False,270.0,30.0,270.0,10.0,0.0,20.0,20.0,1
CROSS,1.5,10.0,False,280.0,30.0,85.0,20.0,165.0,10.0,127.9561,0
CROSS,1.5,10.0,False,280.0,30.0,85.0,20.0,165.0,10.0,127.9561,1
CROSS,1.5,10.0,False,290.0,30.0,285.0,20.0,5.0,10.0,10.9748,0
CROSS,1.5,10.0,False,290.0,30.0,75.0,20.0,145.0,10.0,119.7102,1
CROSS,1.5,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,0
CROSS,1.5,10.0,False,300.0,30.0,60.0,30.0,120.0,0.0,97.1808,1
CROSS,1.5,10.0,False,310.0,30.0,65.0,10.0,115.0,20.0,105.8794,0
CROSS,1.5,10.0,False,310.0,30.0,65.0,10.0,115.0,20.0,105.8794,1
CROSS,1.5,10.0,False,320.0,30.0,290.0,-10.0,30.0,40.0,49.3239,0
CROSS,1.5,10.0,False,320.0,30.0,75.0,-10.0,115.0,40.0,116.5681,1
CROSS,1.5,10.0,False,330.0,30.0,45.0,30.0,75.0,0.0,63.6333,0
CROSS,1.5,10.0,False,330.0,30.0,50.0,20.0,80.0,10.0,71.8006,1
CROSS,1.5,10.0,False,340.0,30.0,320.0,20.0,20.0,10.0,20.6536,0
CROSS,1.5,10.0,False,340.0,30.0,320.0,20.0,20.0,10.0,20.6536,1
CROSS,1.5,10.0,False,350.0,30.0,320.0,20.0,30.0,10.0,28.8626,0
CROSS,1.5,10.0,False,350.0,30.0,320.0,20.0,30.0,10.0,28.8626,1
CROSS,1.0,10.0,False,60.0,10.0,70.0,0.0,10.0,10.0,14.106,0
CROSS,1.0,10.0,False,60.0,10.0,70.0,0.0,10.0,10.0,14.106,1
CROSS,1.0,10.0,False,60.0,20.0,295.0,10.0,125.0,10.0,118.1256,0
CROSS,1.0,10.0,False,60.0,20.0,295.0,10.0,125.0,10.0,118.1256,1
CROSS,1.0,10.0,False,60.0,40.0,295.0,30.0,125.0,10.0,93.3896,0
CROSS,1.0,10.0,False,60.0,40.0,295.0,30.0,125.0,10.0,93.3896,1
CROSS,1.0,10.0,False,60.0,50.0,65.0,50.0,5.0,0.0,3.2133,0
CROSS,1.0,10.0,False,60.0,50.0,65.0,50.0,5.0,0.0,3.2133,1
CROSS,1.0,10.0,False,60.0,60.0,290.0,50.0,130.0,10.0,62.8175,0
CROSS,1.0,10.0,False,60.0,60.0,290.0,50.0,130.0,10.0,62.8175,1
CROSS,1.0,10.0,False,60.0,70.0,280.0,60.0,140.0,10.0,46.9375,0
CROSS,1.0,10.0,False,60.0,70.0,80.0,60.0,20.0,10.0,12.9682,1
CROSS,1.0,20.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,20.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CROSS,1.0,5.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,5.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CROSS,1.0,0.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,0
CROSS,1.0,0.0,False,60.0,30.0,60.0,30.0,0.0,0.0,0.0,1
CROSS,1.0,-5.0,False,60.0,30.0,55.0,30.0,5.0,0.0,4.3298,0
CROSS,1.0,-5.0,False,60.0,30.0,55.0,30.0,5.0,0.0,4.3298,1
CROSS,1.0,5.0,True,0.0,30.0,310.0,0.0,50.0,30.0,56.1742,0
CROSS,1.0,5.0,True,0.0,30.0,310.0,0.0,50.0,30.0,56.1742,1
CROSS,1.0,5.0,True,10.0,30.0,310.0,0.0,60.0,30.0,64.3411,0
CROSS,1.0,5.0,True,10.0,30.0,310.0,0.0,60.0,30.0,64.3411,1
CROSS,1.0,5.0,True,20.0,30.0,310.0,0.0,70.0,30.0,72.7706,0
CROSS,1.0,5.0,True,20.0,30.0,310.0,0.0,70.0,30.0,72.7706,1
CROSS,1.0,5.0,True,30.0,30.0,310.0,0.0,80.0,30.0,81.3508,0
CROSS,1.0,5.0,True,30.0,30.0,55.0,0.0,25.0,30.0,38.2899,1
CROSS,1.0,5.0,True,40.0,30.0,310.0,0.0,90.0,30.0,90.0,0
CROSS,1.0,5.0,True,40.0,30.0,310.0,0.0,90.0,30.0,90.0,1
CROSS,1.0,5.0,True,50.0,30.0,310.0,0.0,100.0,30.0,98.6492,0
CROSS,1.0,5.0,True,50.0,30.0,55.0,0.0,5.0,30.0,30.3755,1
CROSS,1.0,5.0,True,60.0,30.0,310.0,0.0,110.0,30.0,107.2294,0
CROSS,1.0,5.0,True,60.0,30.0,310.0,0.0,110.0,30.0,107.2294,1
CROSS,1.0,5.0,True,70.0,30.0,55.0,0.0,15.0,30.0,33.2259,0
CROSS,1.0,5.0,True,70.0,30.0,55.0,0.0,15.0,30.0,33.2259,1
CROSS,1.0,5.0,True,80.0,30.0,235.0,0.0,155.0,30.0,141.7101,0
CROSS,1.0,5.0,True,80.0,30.0,235.0,0.0,155.0,30.0,141.7101,1
CROSS,1.0,5.0,True,90.0,30.0,120.0,0.0,30.0,30.0,41.4096,0
CROSS,1.0,5.0,True,90.0,30.0,245.0,0.0,155.0,30.0,141.7101,1
CROSS,1.0,5.0,True,100.0,30.0,235.0,0.0,135.0,30.0,127.7612,0
CROSS,1.0,5.0,True,100.0,30.0,120.0,0.0,20.0,30.0,35.5313,1
CROSS,1.0,5.0,True,110.0,30.0,235.0,0.0,125.0,30.0,119.784,0
CROSS,1.0,5.0,True,110.0,30.0,235.0,0.0,125.0,30.0,119.784,1
CROSS,1.0,5.0,True,120.0,30.0,235.0,0.0,115.0,30.0,111.469,0
CROSS,1.0,5.0,True,120.0,30.0,235.0,0.0,115.0,30.0,111.469,1
CROSS,1.0,5.0,True,130.0,30.0,125.0,0.0,5.0,30.0,30.3755,0
CROSS,1.0,5.0,True,130.0,30.0,235.0,0.0,105.0,30.0,102.9525,1
CROSS,1.0,5.0,True,140.0,30.0,235.0,0.0,95.0,30.0,94.3288,0
CROSS,1.0,5.0,True,140.0,30.0,235.0,0.0,95.0,30.0,94.3288,1
CROSS,1.0,5.0,True,150.0,30.0,235.0,0.0,85.0,30.0,85.6712,0
CROSS,1.0,5.0,True,150.0,30.0,235.0,0.0,85.0,30.0,85.6712,1
CROSS,1.0,5.0,True,160.0,30.0,130.0,0.0,30.0,30.0,41.4096,0
CROSS,1.0,5.0,True,160.0,30.0,235.0,0.0,75.0,30.0,77.0475,1
CROSS,1.0,5.0,True,170.0,30.0,130.0,0.0,40.0,30.0,48.4392,0
CROSS,1.0,5.0,True,170.0,30.0,230.0,0.0,60.0,30.0,64.3411,1
CROSS,1.0,5.0,True,180.0,30.0,130.0,0.0,50.0,30.0,56.1742,0
CROSS,1.0,5.0,True,180.0,30.0,230.0,0.0,50.0,30.0,56.1742,1
CROSS,1.0,5.0,True,190.0,30.0,230.0,0.0,40.0,30.0,48.4392,0
CROSS,1.0,5.0,True,190.0,30.0,230.0,0.0,40.0,30.0,48.4392,1
CROSS,1.0,5.0,True,200.0,30.0,235.0,0.0,35.0,30.0,44.8134,0
CROSS,1.0,5.0,True,200.0,30.0,130.0,0.0,70.0,30.0,72.7706,1
CROSS,1.0,5.0,True,210.0,30.0,235.0,0.0,25.0,30.0,38.2899,0
CROSS,1.0,5.0,True,210.0,30.0,235.0,0.0,25.0,30.0,38.2899,1
CROSS,1.0,5.0,True,220.0,30.0,235.0,0.0,15.0,30.0,33.2259,0
CROSS,1.0,5.0,True,220.0,30.0,235.0,0.0,15.0,30.0,33.2259,1
CROSS,1.0,5.0,True,230.0,30.0,235.0,0.0,5.0,30.0,30.3755,0
CROSS,1.0,5.0,True,230.0,30.0,235.0,0.0,5.0,30.0,30.3755,1
CROSS,1.0,5.0,True,240.0,30.0,235.0,0.0,5.0,30.0,30.3755,0
CROSS,1.0,5.0,True,240.0,30.0,235.0,0.0,5.0,30.0,30.3755,1
CROSS,1.0,5.0,True,250.0,30.0,235.0,0.0,15.0,30.0,33.2259,0
CROSS,1.0,5.0,True,250.0,30.0,235.0,0.0,15.0,30.0,33.2259,1
CROSS,1.0,5.0,True,260.0,30.0,120.0,0.0,140.0,30.0,131.5608,0
CROSS,1.0,5.0,True,260.0,30.0,120.0,0.0,140.0,30.0,131.5608,1
CROSS,1.0,5.0,True,270.0,30.0,120.0,0.0,150.0,30.0,138.5904,0
CROSS,1.0,5.0,True,270.0,30.0,245.0,0.0,25.0,30.0,38.2899,1
CROSS,1.0,5.0,True,280.0,30.0,235.0,0.0,45.0,30.0,52.2388,0
CROSS,1.0,5.0,True,280.0,30.0,235.0,0.0,45.0,30.0,52.2388,1
CROSS,1.0,5.0,True,290.0,30.0,55.0,0.0,125.0,30.0,119.784,0
CROSS,1.0,5.0,True,290.0,30.0,55.0,0.0,125.0,30.0,119.784,1
CROSS,1.0,5.0,True,300.0,30.0,310.0,0.0,10.0,30.0,31.4749,0
CROSS,1.0,5.0,True,300.0,30.0,310.0,0.0,10.0,30.0,31.4749,1
CROSS,1.0,5.0,True,310.0,30.0,310.0,0.0,0.0,30.0,30.0,0
CROSS,1.0,5.0,True,310.0,30.0,310.0,0.0,0.0,30.0,30.0,1
CROSS,1.0,5.0,True,320.0,30.0,310.0,0.0,10.0,30.0,31.4749,0
CROSS,1.0,5.0,True,320.0,30.0,310.0,0.0,10.0,30.0,31.4749,1
CROSS,1.0,5.0,True,330.0,30.0,310.0,0.0,20.0,30.0,35.5313,0
CROSS,1.0,5.0,True,330.0,30.0,310.0,0.0,20.0,30.0,35.5313,1
CROSS,1.0,5.0,True,340.0,30.0,310.0,0.0,30.0,30.0,41.4096,0
CROSS,1.0,5.0,True,340.0,30.0,310.0,0.0,30.0,30.0,41.4096,1
CROSS,1.0,5.0,True,350.0,30.0,310.0,0.0,40.0,30.0,48.4392,0
CROSS,1.0,5.0,True,350.0,30.0,310.0,0.0,40.0,30.0,48.4392,1
ULA,0.0,10.0,False,0.0,30.0,15.0,-30.0,15.0,60.0,61.6768,0
ULA,0.0,10.0,False,0.0,30.0,15.0,30.0,15.0,0.0,12.9811,1
ULA,0.0,10.0,False,10.0,30.0,35.0,0.0,25.0,30.0,38.2899,0
ULA,0.0,10.0,False,10.0,30.0,35.0,0.0,25.0,30.0,38.2899,1
ULA,0.0,10.0,False,20.0,30.0,25.0,-30.0,5.0,60.0,60.1886,0
ULA,0.0,10.0,False,20.0,30.0,25.0,-30.0,5.0,60.0,60.1886,1
ULA,0.0,10.0,False,30.0,30.0,20.0,-40.0,10.0,70.0,70.6133,0
ULA,0.0,10.0,False,30.0,30.0,20.0,-40.0,10.0,70.0,70.6133,1
ULA,0.0,10.0,False,40.0,30.0,50.0,10.0,10.0,20.0,22.0685,0
ULA,0.0,10.0,False,40.0,30.0,35.0,40.0,5.0,10.0,10.8012,1
ULA,0.0,10.0,False,50.0,30.0,35.0,50.0,15.0,20.0,22.9678,0
ULA,0.0,10.0,False,50.0,30.0,35.0,50.0,15.0,20.0,22.9678,1
ULA,0.0,10.0,False,60.0,30.0,50.0,50.0,10.0,20.0,21.3718,0
ULA,0.0,10.0,False,60.0,30.0,325.0,-60.0,95.0,90.0,118.0831,1
ULA,0.0,10.0,False,70.0,30.0,325.0,-70.0,105.0,100.0,123.1278,0
ULA,0.0,10.0,False,70.0,30.0,325.0,-70.0,105.0,100.0,123.1278,1
